Proyecto,Dataset,TipoDePermiso,TipoCuenta,Correo,Rol,EntidadAplicada
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-dho-cloudrun-sa@daf-dp-compute-qa.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-dho-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-dataplex-profilen@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-pmm-coa-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","coa-composer@daf-dp-compute-dev.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-dataplex-profilen@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataflow-sa@daf-dp-compute-dev.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-pmm-coa-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","mka-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-mka-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","daf-dp-cdp-trusted-prod@daf-dp-trusted-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-cdp-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","daf-cdp-writer-prd@daf-dp-raw-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-len-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-len-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-optimus-price-artifact@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","b2b-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataproc-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","mka-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-mka-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-pmm-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","dho-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","b2b-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-conekta-b2b-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-conekta-b2b-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa1-coa-sql-scheduler-executor@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","coa-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","b2b-networks-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-networks-b2b-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_data_engineer_talent_qa@digitalfemsa.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","coa-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","rh-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-rh-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-rh-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-oxxo-coa-dataproc-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-oxxo-coa-dataproc-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataproc-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","cdp-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-oxxo-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","cdp-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","cdp-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-dataops-transversal-gcs-bac@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-repep-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","exportacion-de-layout@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-conekta-b2b-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","cdp-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-martech-braze-bq-reader-daf@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataEditor","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","singularity-sb-datalake-reader@daf-aip-singularity-data-sb.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_op_antifraude_credit_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_data_engineer_credit_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_ext_payson@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-rh-tableu@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_business_analyst_credit_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","project-3514764@mixpanel-warehouse-1.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-bpaas-b2b-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-bpaas-b2b-dataproc-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-dh-tableu-bg@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-dho-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-dho-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-dho-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-rh-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-pmm-coa-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","cdp-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","daf-dp-martech-cdp-trusted-prd@daf-dp-trusted-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","singularity-sb-datalake-reader@daf-aip-singularity-comp-sb.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataflow-sa@daf-dp-compute-dev.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","daf-dp-martech-cdp-raw-prd@daf-dp-raw-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","singularity-datalake-reader@daf-aip-singularity-comp-prd.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","singularity-sb-datalake-reader@daf-aip-singularity-comp-sb.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataproc-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-pmm-coa-cloudrun-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","cdp-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","coa-analytics-spin-oxxo@daf-dp-datasharing-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","id-daf-dp-prd-cdp-martech@daf-dp-refined-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","daf-lending-fivetran-bq-prod@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-mka-dataflow-sa@daf-dp-compute-dev.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","dl-op-data-cdp@daf-dp-trusted-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataproc-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-coa-reconciliation-ah-user@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_business_analyst_transversal_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-optimus-price-artifact@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-rh-tableu@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","singularity-datalake-reader@daf-aip-singularity-comp-prd.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-squad-kam-analitica@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-cpd-blueconic@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_op_data_analyst_Credit_lending_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","analytics-tableau-prd@daf-bigquery-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","b2c-analytics-tableau-prd@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_op_antifraude_b2b_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-coa-gravty-bq@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","spinde@spin-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_business_analyst_transversal_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","b2c-analytics-tableau-prd@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","singularity-datalake-reader@daf-aip-singularity-comp-prd.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_op_antifraude_project_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_op_data_engineer_cdp_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_business_analyst_talent_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_op_data_analyst_lending_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-oxxo-coa-dataproc-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-gravty-coa-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-oxxo-coa-dataproc-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","mka-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","tf-df-general-mka-dataflow-sa@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","cdp-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_op_data_monitoring_payments_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","group","dl_op_data_analyst_lending_prd@digitalfemsa.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","sa-ba-lending-tableau@daf-dp-management-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","credit-composer@spin-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
"daf-dp-refined-prod","N/A (Heredado)","HEREDADO","serviceAccount","b2b-networks-composer@daf-dp-compute-prod.iam.gserviceaccount.com","roles/bigquery.dataViewer","folder/73733423094"
